,network,image,original_label,original_predicted_label,predicted_label,target,method,IM1,IM2,correctness,l1,l2,linf,implausibility,optim_time,faithfulness,weak correctness
20849,mnist_resnet8_output,95.0,1,1,1.0,6.0,C-Min-Edit,1.0,0.8756756362928678,0,59.36154,8.238856,1.9999497,373.17224,32.341970682144165,,
20850,mnist_resnet8_output,95.0,1,1,7.0,7.0,C-Min-Edit,0.012407718521284505,0.006923764096780008,1,112.10434,12.8443775,1.999984,427.16592,17.48926329612732,,
20851,mnist_resnet8_output,95.0,1,1,8.0,8.0,C-Min-Edit,0.014005930636516473,0.009082905668194606,1,96.97771,11.860814,1.9998051,402.3522,8.233465194702148,,
20852,mnist_resnet8_output,95.0,1,1,1.0,9.0,C-Min-Edit,1.0,0.887667457598734,0,75.36209,10.144074,1.9998562,387.53244,67.3623673915863,,
20853,mnist_resnet8_output,96.0,4,4,8.0,0.0,C-Min-Edit,1.231076034481375,0.04126258674860771,0,252.21236,20.428595,2.0,653.41144,67.53744220733643,,
20854,mnist_resnet8_output,96.0,4,4,7.0,1.0,C-Min-Edit,1.1872493698474733,0.03576813813571511,0,248.50452,20.404194,2.0,389.86154,67.37507748603821,,
20855,mnist_resnet8_output,96.0,4,4,8.0,2.0,C-Min-Edit,1.112323113522066,0.039361900021228566,0,254.45702,20.611485,2.0,569.4829,39.91775274276733,,
20856,mnist_resnet8_output,96.0,4,4,3.0,3.0,C-Min-Edit,1.0653212916118548,0.04606324719822592,1,251.01823,20.628994,2.0,505.26324,15.13873815536499,,
20857,mnist_resnet8_output,96.0,4,4,5.0,5.0,C-Min-Edit,1.0141529262583742,0.041048918616244066,1,263.41785,21.109285,2.0,537.1476,16.889264583587646,,
20858,mnist_resnet8_output,96.0,4,4,8.0,6.0,C-Min-Edit,1.1724551463893667,0.051079356924165674,0,256.2376,20.747992,2.0,568.00525,67.29844045639038,,
20859,mnist_resnet8_output,96.0,4,4,7.0,7.0,C-Min-Edit,1.1609335942297268,0.035269590343631856,1,245.72527,20.166698,2.0,398.2281,2.160567283630371,,
20860,mnist_resnet8_output,96.0,4,4,8.0,8.0,C-Min-Edit,1.3407730104487532,0.05007213775139129,1,245.76225,20.019865,2.0,506.36298,0.0706193447113037,,
20861,mnist_resnet8_output,96.0,4,4,7.0,9.0,C-Min-Edit,1.233913142549974,0.03738737314764784,0,245.96806,20.284998,2.0,425.49478,67.085773229599,,
20862,mnist_resnet8_output,97.0,1,1,1.0,0.0,C-Min-Edit,1.0,0.7730759329433584,0,75.25164,10.193565,1.976213,487.9534,67.63661313056946,,
20863,mnist_resnet8_output,97.0,1,1,1.0,2.0,C-Min-Edit,1.0,0.7112206190774768,0,77.18397,10.434299,1.9948714,405.44043,67.58998107910156,,
20864,mnist_resnet8_output,97.0,1,1,1.0,3.0,C-Min-Edit,1.0,0.7385128301419617,0,114.82261,13.096501,1.9993547,362.47647,67.38719248771667,,
20865,mnist_resnet8_output,97.0,1,1,1.0,4.0,C-Min-Edit,1.0,0.7166804433975408,0,84.695015,10.848242,1.9987477,344.3026,66.13046669960022,,
20866,mnist_resnet8_output,97.0,1,1,5.0,5.0,C-Min-Edit,0.09759380292240727,0.04354826688688146,1,106.30296,12.714654,1.9996505,324.18582,53.782121419906616,,
20867,mnist_resnet8_output,97.0,1,1,1.0,6.0,C-Min-Edit,1.0,0.7268407741214362,0,94.654205,11.721039,1.9843054,354.20215,65.32179045677185,,
20868,mnist_resnet8_output,97.0,1,1,1.0,7.0,C-Min-Edit,1.0,0.73244033522099,0,83.91135,10.607278,1.9842854,287.62283,15.2377667427063,,
20869,mnist_resnet8_output,97.0,1,1,8.0,8.0,C-Min-Edit,0.05619552439446198,0.03404089865317569,1,99.625565,11.896487,1.9912822,360.6022,38.87081456184387,,
20870,mnist_resnet8_output,97.0,1,1,9.0,9.0,C-Min-Edit,0.13273727287097842,0.062287778701734145,1,113.167244,12.989541,1.9997549,310.08423,16.542068243026733,,
20871,mnist_resnet8_output,98.0,7,7,7.0,0.0,C-Min-Edit,1.0,0.022595750263068842,0,119.27968,12.248177,1.9861107,598.28784,64.28619766235352,,
20872,mnist_resnet8_output,98.0,7,7,1.0,1.0,C-Min-Edit,36.1219637292068,0.885241988023915,1,86.34801,10.131082,1.9999981,282.26797,5.497591257095337,,
20873,mnist_resnet8_output,98.0,7,7,2.0,2.0,C-Min-Edit,0.8259720909023887,0.016203771691227647,1,120.05006,12.215587,1.978696,464.66003,4.909817218780518,,
20874,mnist_resnet8_output,98.0,7,7,3.0,3.0,C-Min-Edit,0.6321344305615574,0.025337093587626466,1,114.162186,11.577681,1.9794815,408.6167,3.624329090118408,,
20875,mnist_resnet8_output,98.0,7,7,4.0,4.0,C-Min-Edit,0.8550601046727593,0.011103259693364276,1,82.41998,9.936194,1.9999459,406.15976,4.237468004226685,,
20876,mnist_resnet8_output,98.0,7,7,5.0,5.0,C-Min-Edit,0.683021375450545,0.024773278268992317,1,131.92741,12.916014,1.9698081,438.23727,4.243226528167725,,
20877,mnist_resnet8_output,98.0,7,7,4.0,6.0,C-Min-Edit,1.105629258685915,0.01359447367024963,0,102.3431,11.723334,2.0,412.61166,66.05108594894409,,
20878,mnist_resnet8_output,98.0,7,7,8.0,8.0,C-Min-Edit,1.3054575989851722,0.023840513170167714,1,94.9149,10.65178,1.9999976,373.53415,5.025988817214966,,
20879,mnist_resnet8_output,98.0,7,7,9.0,9.0,C-Min-Edit,0.811761433667367,0.016502865429846497,1,172.4379,15.999209,1.999876,339.7545,6.831363677978516,,
20880,mnist_resnet8_output,99.0,6,6,0.0,0.0,C-Min-Edit,1.101348433578804,0.04246691577415923,1,189.40413,16.547768,2.0,434.7892,20.21237850189209,,
20881,mnist_resnet8_output,99.0,6,6,1.0,1.0,C-Min-Edit,12.155376484341971,0.7504052112666009,1,197.9215,16.983538,1.9999998,332.2257,21.823330879211422,,
20882,mnist_resnet8_output,99.0,6,6,2.0,2.0,C-Min-Edit,1.1709938620004,0.07698071930895661,1,151.82315,14.23489,2.0,369.36053,57.90842080116272,,
20883,mnist_resnet8_output,99.0,6,6,3.0,3.0,C-Min-Edit,0.9974808621481205,0.04355577369272262,1,177.70624,15.750075,2.0,387.5323,48.41896224021912,,
20884,mnist_resnet8_output,99.0,6,6,4.0,4.0,C-Min-Edit,1.02033222037015,0.036494340411204786,1,152.1087,14.346665,1.9980948,323.65225,19.38026022911072,,
20885,mnist_resnet8_output,99.0,6,6,5.0,5.0,C-Min-Edit,1.0878905568886637,0.022952705207507137,1,171.16866,15.538029,2.0,356.03244,9.654168605804443,,
20886,mnist_resnet8_output,99.0,6,6,6.0,7.0,C-Min-Edit,1.0,0.052984028177149305,0,161.6663,14.946313,2.0,369.12573,65.07658123970032,,
20887,mnist_resnet8_output,99.0,6,6,8.0,8.0,C-Min-Edit,0.6555635757606565,0.04247407523427506,1,200.80754,17.146622,2.0,332.2199,12.02837061882019,,
20888,mnist_resnet8_output,99.0,6,6,9.0,9.0,C-Min-Edit,1.2121480360408883,0.05026630398570566,1,145.09633,13.571112,1.9998319,340.22226,30.288614749908447,,
20889,mnist_resnet8_output,0.0,7,7,4.0,,Captum-MinParamPerturbation,0.9693442133904125,0.10912974391563822,0,61.678432,7.803224,1.0,409.99252,0.1432411670684814,,
20890,mnist_resnet8_output,1.0,2,2,3.0,,Captum-MinParamPerturbation,1.0053127876042063,0.08615586003350974,0,60.04706,7.6359615,1.0,461.70584,0.1292672157287597,,
20891,mnist_resnet8_output,2.0,1,1,4.0,,Captum-MinParamPerturbation,0.1207599044212589,0.05350179623299372,0,61.717648,7.773906,1.0,310.0464,0.1264407634735107,,
20892,mnist_resnet8_output,3.0,0,0,8.0,,Captum-MinParamPerturbation,0.9323998033078736,0.08120124022066877,0,64.0,8.0,1.0,538.8944,0.1270914077758789,,
20893,mnist_resnet8_output,4.0,4,4,9.0,,Captum-MinParamPerturbation,1.0136736934657022,0.04371117782450129,0,32.0,5.656854,1.0,332.53604,0.1283388137817382,,
20894,mnist_resnet8_output,5.0,1,1,4.0,,Captum-MinParamPerturbation,0.09183142114993856,0.04499804572214924,0,58.69804,7.5281043,1.0,306.44263,0.1267454624176025,,
20895,mnist_resnet8_output,6.0,4,4,9.0,,Captum-MinParamPerturbation,0.859533381684886,0.03425809167740084,0,31.74902,5.6179204,1.0,335.26337,0.1263442039489746,,
20896,mnist_resnet8_output,7.0,9,9,2.0,,Captum-MinParamPerturbation,1.019877543202389,0.04326490270523714,0,30.054901,5.4102983,1.0,460.7444,0.126664400100708,,
20897,mnist_resnet8_output,8.0,5,5,2.0,,Captum-MinParamPerturbation,0.9454746849984097,0.022412339385376703,0,31.113726,5.542574,1.0,452.91843,0.1286852359771728,,
20898,mnist_resnet8_output,9.0,9,9,7.0,,Captum-MinParamPerturbation,1.0119308237718885,0.1008514117013202,0,94.35294,9.68685,1.0,401.3075,0.1360542774200439,,
20899,mnist_resnet8_output,10.0,0,0,9.0,,Captum-MinParamPerturbation,0.8162863508047258,0.05677923807367835,0,47.427452,6.863323,1.0,537.68207,0.1261615753173828,,
20900,mnist_resnet8_output,11.0,6,6,8.0,,Captum-MinParamPerturbation,0.8937834095552282,0.14218024349757202,0,79.34118,8.882809,1.0,489.65817,0.1270051002502441,,
20901,mnist_resnet8_output,12.0,9,9,4.0,,Captum-MinParamPerturbation,0.9687381660744474,0.1423946254685123,0,154.6196,12.367172,1.0,368.1763,0.1473610401153564,,
20902,mnist_resnet8_output,13.0,0,0,8.0,,Captum-MinParamPerturbation,0.9499651388049916,0.0854310871323896,0,121.01961,10.918419,1.0,561.15015,0.1356408596038818,,
20903,mnist_resnet8_output,14.0,1,1,5.0,,Captum-MinParamPerturbation,0.05391407772704373,0.020694011142387638,0,29.011765,5.385169,1.0,355.02768,0.1274199485778808,,
20904,mnist_resnet8_output,15.0,5,5,4.0,,Captum-MinParamPerturbation,1.1334267940159704,0.0830163407505844,0,77.31764,8.711724,1.0,487.0403,0.126976728439331,,
20905,mnist_resnet8_output,16.0,9,9,7.0,,Captum-MinParamPerturbation,0.8972968184258971,0.07318086071735729,0,71.70981,8.257903,1.0,359.8333,0.1276221275329589,,
20906,mnist_resnet8_output,17.0,7,7,4.0,,Captum-MinParamPerturbation,1.1483785849189503,0.11069600818509658,0,78.53333,8.833211,1.0,467.34842,0.1277499198913574,,
20907,mnist_resnet8_output,18.0,3,3,5.0,,Captum-MinParamPerturbation,0.7889780935904502,0.022607707211016553,0,27.662746,5.113762,1.0,526.45294,0.1272802352905273,,
20908,mnist_resnet8_output,19.0,4,4,8.0,,Captum-MinParamPerturbation,0.9010774836878804,0.15980026172641854,0,91.11372,9.489283,1.0,356.85864,0.1353471279144287,,
20909,mnist_resnet8_output,20.0,9,9,3.0,,Captum-MinParamPerturbation,1.1177005890722573,0.0696560661167848,0,78.12549,8.804955,1.0,421.91827,0.1277601718902588,,
20910,mnist_resnet8_output,21.0,6,6,5.0,,Captum-MinParamPerturbation,0.8787606807104256,0.051124601948100354,0,57.403923,7.4530277,1.0,363.5012,0.1266932487487793,,
20911,mnist_resnet8_output,22.0,6,6,4.0,,Captum-MinParamPerturbation,0.9903114955173311,0.07916560686896686,0,71.70196,8.274439,1.0,367.06848,0.127795934677124,,
20912,mnist_resnet8_output,23.0,5,5,9.0,,Captum-MinParamPerturbation,0.8884153835029129,0.06646520987826136,0,87.73334,9.199909,1.0,364.09616,0.1417276859283447,,
20913,mnist_resnet8_output,24.0,4,4,8.0,,Captum-MinParamPerturbation,1.1846703734446093,0.10306934204674356,0,59.811768,7.5873585,1.0,347.57318,0.1275510787963867,,
20914,mnist_resnet8_output,25.0,0,0,8.0,,Captum-MinParamPerturbation,0.9770554887763638,0.05394321935057857,0,48.0,6.928203,1.0,664.1835,0.1274113655090332,,
20915,mnist_resnet8_output,26.0,7,7,4.0,,Captum-MinParamPerturbation,1.2425312020040622,0.1678213649574445,0,96.0,9.797959,1.0,432.55203,0.1371445655822754,,
20916,mnist_resnet8_output,27.0,4,4,8.0,,Captum-MinParamPerturbation,0.8015024891173764,0.13134743501241217,0,103.10588,10.039388,1.0,428.38116,0.1405403614044189,,
20917,mnist_resnet8_output,28.0,0,0,7.0,,Captum-MinParamPerturbation,0.7239251478569525,0.030730050012566852,0,47.57647,6.8727994,1.0,515.32684,0.1293792724609375,,
20918,mnist_resnet8_output,29.0,1,1,8.0,,Captum-MinParamPerturbation,0.10700604237173461,0.05938184044111964,0,46.360786,6.742745,1.0,349.2954,0.1266157627105713,,
20919,mnist_resnet8_output,30.0,3,3,8.0,,Captum-MinParamPerturbation,0.828773574284219,0.06211082572832583,0,157.38824,12.255845,1.0,373.4119,0.1447145938873291,,
20920,mnist_resnet8_output,31.0,1,1,7.0,,Captum-MinParamPerturbation,0.09331928614935653,0.05730840113920073,0,32.0,5.656854,1.0,303.41312,0.127385139465332,,
20921,mnist_resnet8_output,32.0,3,3,2.0,,Captum-MinParamPerturbation,0.8869625510718123,0.10167485350931389,0,248.31372,15.469789,1.0,480.525,0.1551237106323242,,
20922,mnist_resnet8_output,33.0,4,4,8.0,,Captum-MinParamPerturbation,0.6308218956073605,0.1975014682992954,0,402.18826,19.786633,1.0,635.0632,0.1727824211120605,,
20923,mnist_resnet8_output,34.0,7,7,4.0,,Captum-MinParamPerturbation,1.2701809623951514,0.13558176317981477,0,164.83138,12.622798,1.0,415.35742,0.1454944610595703,,
20924,mnist_resnet8_output,35.0,2,2,3.0,,Captum-MinParamPerturbation,1.0457686919023703,0.1109523777045279,0,111.91373,10.575202,1.0,527.07385,0.1371383666992187,,
20925,mnist_resnet8_output,36.0,7,7,3.0,,Captum-MinParamPerturbation,1.2762559005890648,0.14578464190718032,0,75.20784,8.553998,1.0,461.2718,0.1278798580169677,,
20926,mnist_resnet8_output,37.0,1,1,7.0,,Captum-MinParamPerturbation,0.06689835768770427,0.050787283482004016,0,62.611763,7.837951,1.0,288.27158,0.1329519748687744,,
20927,mnist_resnet8_output,38.0,2,2,3.0,,Captum-MinParamPerturbation,0.985623416990085,0.0638765491547107,0,47.537254,6.874706,1.0,340.20303,0.1280431747436523,,
20928,mnist_resnet8_output,39.0,1,1,7.0,,Captum-MinParamPerturbation,0.07402814041392974,0.05068628644468548,0,87.200005,9.125463,1.0,306.6251,0.1367959976196289,,
20929,mnist_resnet8_output,40.0,1,1,7.0,,Captum-MinParamPerturbation,0.20803398141401153,0.12656154137130593,0,32.0,5.656854,1.0,298.58447,0.1272704601287841,,
20930,mnist_resnet8_output,41.0,7,7,2.0,,Captum-MinParamPerturbation,1.3905105968662967,0.24882365905974874,0,75.16078,8.585387,1.0,456.8054,0.12752366065979,,
20931,mnist_resnet8_output,42.0,4,4,9.0,,Captum-MinParamPerturbation,0.9531654713503489,0.035024933417939504,0,16.0,4.0,1.0,291.38776,0.127101182937622,,
20932,mnist_resnet8_output,43.0,2,2,4.0,,Captum-MinParamPerturbation,1.2061569028586796,0.14554897057203586,0,93.20785,9.601269,1.0,410.63257,0.1357467174530029,,
20933,mnist_resnet8_output,44.0,3,3,2.0,,Captum-MinParamPerturbation,0.8749014863703818,0.055114246567840044,0,77.63137,8.740162,1.0,390.83282,0.1275012493133545,,
20934,mnist_resnet8_output,45.0,5,5,8.0,,Captum-MinParamPerturbation,1.1505386273366887,0.10525497630756955,0,62.65882,7.888949,1.0,364.98685,0.1267516613006591,,
20935,mnist_resnet8_output,46.0,1,1,2.0,,Captum-MinParamPerturbation,0.10624635691157627,0.05544471659171987,0,83.55294,8.881473,1.0,378.58047,0.1364421844482422,,
20936,mnist_resnet8_output,47.0,2,2,8.0,,Captum-MinParamPerturbation,1.0443304309494748,0.21681133960074156,0,150.36862,12.127991,1.0,432.9878,0.137190580368042,,
20937,mnist_resnet8_output,48.0,4,4,9.0,,Captum-MinParamPerturbation,1.024633687149419,0.03243905736585701,0,42.596077,6.3157954,1.0,327.79214,0.1276097297668457,,
20938,mnist_resnet8_output,49.0,4,4,8.0,,Captum-MinParamPerturbation,0.9522616413747831,0.14353530088436345,0,107.73334,10.272174,1.0,450.76068,0.1364076137542724,,
20939,mnist_resnet8_output,50.0,6,6,4.0,,Captum-MinParamPerturbation,1.0140080212487006,0.09406443208370803,0,47.764706,6.898172,1.0,392.19232,0.1277470588684082,,
20940,mnist_resnet8_output,51.0,3,3,2.0,,Captum-MinParamPerturbation,0.814762491140306,0.06668587440716453,0,190.03137,13.504706,1.0,528.5175,0.1462743282318115,,
20941,mnist_resnet8_output,52.0,5,5,4.0,,Captum-MinParamPerturbation,0.8852771144389971,0.043347085892867086,0,87.67844,9.2227955,1.0,358.50638,0.1367127895355224,,
20942,mnist_resnet8_output,53.0,5,5,4.0,,Captum-MinParamPerturbation,1.021401674697677,0.11950464879524066,0,92.15686,9.495691,1.0,430.80093,0.1360101699829101,,
20943,mnist_resnet8_output,54.0,6,6,9.0,,Captum-MinParamPerturbation,0.8352059911389073,0.11116431192103603,0,61.615685,7.7975693,1.0,572.12714,0.128448486328125,,
20944,mnist_resnet8_output,55.0,0,0,8.0,,Captum-MinParamPerturbation,0.9819648142871543,0.09891828449206597,0,78.596085,8.819021,1.0,446.93222,0.1283609867095947,,
20945,mnist_resnet8_output,56.0,4,4,9.0,,Captum-MinParamPerturbation,1.0049910584505772,0.0780127400148803,0,91.24706,9.454146,1.0,406.84293,0.1361021995544433,,
20946,mnist_resnet8_output,57.0,1,1,7.0,,Captum-MinParamPerturbation,0.09045490314311813,0.04478921642539475,0,30.047058,5.418694,1.0,312.35266,0.1265187263488769,,
20947,mnist_resnet8_output,58.0,9,9,7.0,,Captum-MinParamPerturbation,1.0026943734654747,0.09725685711626975,0,78.1098,8.782423,1.0,390.0156,0.1269638538360595,,
20948,mnist_resnet8_output,59.0,5,5,7.0,,Captum-MinParamPerturbation,0.9336983650208159,0.06885010899490594,0,28.117647,5.1559668,1.0,299.2937,0.127012014389038,,
20949,mnist_resnet8_output,60.0,7,7,5.0,,Captum-MinParamPerturbation,1.1001686920689417,0.0900822206110673,0,93.49804,9.630376,1.0,512.64575,0.1350989341735839,,
20950,mnist_resnet8_output,61.0,8,8,2.0,,Captum-MinParamPerturbation,1.1263002039778562,0.041926907300233365,0,57.333332,7.3363566,1.0,399.53473,0.1266400814056396,,
20951,mnist_resnet8_output,62.0,9,9,4.0,,Captum-MinParamPerturbation,0.9278604584619596,0.1013255651810364,0,93.67843,9.638332,1.0,358.0914,0.1356830596923828,,
20952,mnist_resnet8_output,63.0,3,3,2.0,,Captum-MinParamPerturbation,0.9781691339541191,0.050598520223827145,0,31.270588,5.5518885,1.0,350.82645,0.1265690326690673,,
20953,mnist_resnet8_output,64.0,7,7,3.0,,Captum-MinParamPerturbation,1.0579145170666588,0.10562199581666154,0,61.72549,7.7936873,1.0,540.71814,0.1272053718566894,,
20954,mnist_resnet8_output,65.0,4,4,3.0,,Captum-MinParamPerturbation,1.0530710773114456,0.06320959414072096,0,41.458824,6.3312144,1.0,310.63098,0.1283826828002929,,
20955,mnist_resnet8_output,66.0,6,6,4.0,,Captum-MinParamPerturbation,1.0190741661358833,0.09578648662081361,0,62.062744,7.829125,1.0,412.82013,0.1293396949768066,,
20956,mnist_resnet8_output,67.0,4,4,9.0,,Captum-MinParamPerturbation,1.1179696614608343,0.04301055789773591,0,43.835293,6.528544,1.0,332.3402,0.1281008720397949,,
20957,mnist_resnet8_output,68.0,3,3,2.0,,Captum-MinParamPerturbation,1.057613833454354,0.04024725874436122,0,92.00784,9.565361,1.0,470.15033,0.1373281478881836,,
20958,mnist_resnet8_output,69.0,0,0,9.0,,Captum-MinParamPerturbation,0.8792516914203874,0.08900021934401546,0,63.788235,7.976297,1.0,549.1269,0.1278400421142578,,
20959,mnist_resnet8_output,70.0,7,7,4.0,,Captum-MinParamPerturbation,1.347021956603017,0.10021451345168222,0,93.647064,9.611751,1.0,482.63593,0.1374099254608154,,
20960,mnist_resnet8_output,71.0,0,0,9.0,,Captum-MinParamPerturbation,0.7014632281777478,0.09099085254110847,0,78.50196,8.824279,1.0,639.7808,0.1288847923278808,,
20961,mnist_resnet8_output,72.0,2,2,3.0,,Captum-MinParamPerturbation,1.000135013307443,0.14598890325041206,0,120.70589,10.908199,1.0,501.58514,0.1380641460418701,,
20962,mnist_resnet8_output,73.0,9,9,7.0,,Captum-MinParamPerturbation,0.9369643182771019,0.02720784477498993,0,43.756863,6.502874,1.0,358.54047,0.130336046218872,,
20963,mnist_resnet8_output,74.0,1,1,7.0,,Captum-MinParamPerturbation,0.0881693871877247,0.057712395957837434,0,91.78824,9.466813,1.0,274.60135,0.1397364139556884,,
20964,mnist_resnet8_output,75.0,7,7,4.0,,Captum-MinParamPerturbation,0.8755733366825939,0.053772205431685254,0,45.207844,6.6660113,1.0,345.82516,0.1304967403411865,,
20965,mnist_resnet8_output,76.0,3,3,8.0,,Captum-MinParamPerturbation,0.9577736254642746,0.10855701911712065,0,209.04314,14.260346,1.0,427.12067,0.1489839553833007,,
20966,mnist_resnet8_output,77.0,2,2,3.0,,Captum-MinParamPerturbation,0.8917903655682682,0.14356891191889062,0,48.0,6.928203,1.0,455.85883,0.129866361618042,,
20967,mnist_resnet8_output,78.0,9,9,7.0,,Captum-MinParamPerturbation,1.0887332157241256,0.054576123552431535,0,31.968628,5.651393,1.0,328.5423,0.1346571445465088,,
20968,mnist_resnet8_output,79.0,7,7,3.0,,Captum-MinParamPerturbation,1.0947377432369962,0.12443498116000191,0,91.99216,9.496643,1.0,550.22974,0.1383435726165771,,
20969,mnist_resnet8_output,80.0,7,7,9.0,,Captum-MinParamPerturbation,1.0531991358719128,0.07488930064642745,0,32.0,5.656854,1.0,301.7993,0.1284091472625732,,
20970,mnist_resnet8_output,81.0,6,6,5.0,,Captum-MinParamPerturbation,1.2127520336311617,0.13250943299632878,0,48.0,6.928203,1.0,421.0334,0.1284632682800293,,
20971,mnist_resnet8_output,82.0,2,2,3.0,,Captum-MinParamPerturbation,0.9246819555804772,0.11986043998395637,0,107.86667,10.2951565,1.0,550.3926,0.1381356716156005,,
20972,mnist_resnet8_output,83.0,7,7,3.0,,Captum-MinParamPerturbation,1.4004613702280402,0.2115877089026763,0,58.909805,7.500074,1.0,434.08627,0.1282277107238769,,
20973,mnist_resnet8_output,84.0,8,8,4.0,,Captum-MinParamPerturbation,1.5169037966887582,0.1990357268611386,0,672.3451,25.556124,1.0,749.61084,0.203108549118042,,
20974,mnist_resnet8_output,85.0,4,4,3.0,,Captum-MinParamPerturbation,1.0565111493061263,0.11512144198378242,0,136.65099,11.539247,1.0,493.71667,0.1373114585876464,,
20975,mnist_resnet8_output,86.0,7,7,3.0,,Captum-MinParamPerturbation,1.3177392055944093,0.10907061871046632,0,84.305885,8.957289,1.0,388.22638,0.137744665145874,,
20976,mnist_resnet8_output,87.0,3,3,8.0,,Captum-MinParamPerturbation,0.7620223959327533,0.05430006086665709,0,76.18823,8.617713,1.0,434.55438,0.1280703544616699,,
20977,mnist_resnet8_output,88.0,6,6,8.0,,Captum-MinParamPerturbation,0.956233278805432,0.13438031350804594,0,92.82353,9.605932,1.0,551.87103,0.1378359794616699,,
20978,mnist_resnet8_output,89.0,1,1,2.0,,Captum-MinParamPerturbation,0.05738718480550778,0.029078042727166055,0,30.901962,5.540942,1.0,348.87085,0.1295313835144043,,
20979,mnist_resnet8_output,90.0,3,3,8.0,,Captum-MinParamPerturbation,1.1298557341671926,0.07918046991527394,0,104.56471,10.121197,1.0,421.685,0.139582872390747,,
20980,mnist_resnet8_output,91.0,6,6,2.0,,Captum-MinParamPerturbation,0.8954350795459377,0.044712996896481456,0,46.784313,6.802076,1.0,391.465,0.1298801898956298,,
20981,mnist_resnet8_output,92.0,9,9,7.0,,Captum-MinParamPerturbation,1.0321082170366866,0.06961641679185651,0,46.164707,6.7782135,1.0,301.65286,0.1307156085968017,,
20982,mnist_resnet8_output,93.0,3,3,2.0,,Captum-MinParamPerturbation,1.0550485046074582,0.03415790313887476,0,103.39608,10.018865,1.0,482.82327,0.1408948898315429,,
20983,mnist_resnet8_output,94.0,1,1,8.0,,Captum-MinParamPerturbation,0.10163111312895186,0.07764888525671285,0,75.60785,8.596723,1.0,359.0978,0.1304328441619873,,
20984,mnist_resnet8_output,95.0,4,4,2.0,,Captum-MinParamPerturbation,0.7936634029933385,0.11968267023963046,0,147.6549,11.9075575,1.0,497.1332,0.1395046710968017,,
20985,mnist_resnet8_output,96.0,1,1,4.0,,Captum-MinParamPerturbation,0.1320652659753462,0.042531500301208294,0,45.68627,6.689502,1.0,341.5549,0.1305181980133056,,
20986,mnist_resnet8_output,97.0,7,7,3.0,,Captum-MinParamPerturbation,1.2172571323474772,0.15226697882414703,0,180.07059,13.269008,1.0,449.93393,0.1489017009735107,,
20987,mnist_resnet8_output,98.0,6,6,4.0,,Captum-MinParamPerturbation,1.116738103936081,0.07412904125245359,0,60.956863,7.742348,1.0,388.40717,0.1350111961364746,,
20988,mnist_resnet8_output,1.0,7,7,7.0,0.0,Min-Edit,1.0,0.03295003391248718,0,56.825573,6.764006,1.9671588,464.63553,44.05800676345825,,
20989,mnist_resnet8_output,1.0,7,7,1.0,1.0,Min-Edit,4.438055723365322,0.5643219289863589,1,135.63557,13.53565,1.9921569,233.31552,36.39146685600281,,
20990,mnist_resnet8_output,1.0,7,7,2.0,2.0,Min-Edit,1.0275868751372212,0.022220689187589175,1,100.67567,11.005109,1.9971218,457.4721,8.0217764377594,,
20991,mnist_resnet8_output,1.0,7,7,7.0,3.0,Min-Edit,1.0,0.014879028354150815,0,84.17897,9.904309,1.9921315,442.73154,43.98739528656006,,
20992,mnist_resnet8_output,1.0,7,7,4.0,4.0,Min-Edit,1.0128589240905572,0.10026677367714229,1,153.19817,14.587809,1.9921569,310.6984,40.99642086029053,,
20993,mnist_resnet8_output,1.0,7,7,7.0,5.0,Min-Edit,1.0,0.010146990516017343,0,73.87306,9.084839,1.9921513,399.00165,44.03589344024658,,
20994,mnist_resnet8_output,1.0,7,7,7.0,6.0,Min-Edit,1.0,0.047471401220714984,0,73.37405,8.325682,1.9559516,401.28815,43.63538885116577,,
20995,mnist_resnet8_output,1.0,7,7,8.0,8.0,Min-Edit,0.8237527382644745,0.03712489786465787,1,148.66249,14.366843,1.9921569,427.50217,37.68947911262512,,
20996,mnist_resnet8_output,1.0,7,7,7.0,9.0,Min-Edit,1.0,0.020432074780257638,0,111.31967,12.307069,1.9921567,321.5235,43.86395835876465,,
20997,mnist_resnet8_output,2.0,2,2,2.0,0.0,Min-Edit,1.0,0.008893827422729733,0,237.81915,19.488174,2.0,574.0606,43.9391143321991,,
20998,mnist_resnet8_output,2.0,2,2,2.0,1.0,Min-Edit,1.0,0.010264380001854746,0,212.86563,18.416098,2.0,375.3043,44.15384387969971,,
20999,mnist_resnet8_output,2.0,2,2,2.0,3.0,Min-Edit,1.0,0.011149133547343919,0,226.63277,19.01612,2.0,423.5611,43.625900983810425,,
21000,mnist_resnet8_output,2.0,2,2,2.0,4.0,Min-Edit,1.0,0.010469540414244798,0,209.75505,18.026697,2.0,446.9109,43.53899168968201,,
21001,mnist_resnet8_output,2.0,2,2,2.0,5.0,Min-Edit,1.0,0.012129668688865213,0,218.68195,18.686188,2.0,491.99042,44.13192224502564,,
21002,mnist_resnet8_output,2.0,2,2,2.0,6.0,Min-Edit,1.0,0.012946774571430592,0,218.93472,18.456896,2.0,487.59344,43.75944876670837,,
21003,mnist_resnet8_output,2.0,2,2,2.0,7.0,Min-Edit,1.0,0.03076431851186183,0,289.86322,22.15004,2.0,399.02362,43.63442015647888,,
21004,mnist_resnet8_output,2.0,2,2,2.0,8.0,Min-Edit,1.0,0.010465661163537084,0,238.57976,19.312162,2.0,432.1163,43.68140268325806,,
