,network,image,original_label,original_predicted_label,predicted_label,target,method,IM1,IM2,correctness,l1,l2,linf,implausibility,optim_time,weak correctness,weak_correctness
19482,mnist_resnet8_output,41.0,7,7,6.0,6.0,alibi-Proto-CF,1.115969653799027,0.1656812226367108,1,779.67487,38.39433,2.0,1491.3832,135.8362147808075,,1
19483,mnist_resnet8_output,41.0,7,7,8.0,8.0,alibi-Proto-CF,1.0644017106773982,0.1502228390515975,1,794.9892,34.32456,2.0,1132.3058,136.8404986858368,,1
19484,mnist_resnet8_output,41.0,7,7,,9.0,alibi-Proto-CF,,,0,,,,,136.72161221504211,,1
19485,mnist_resnet8_output,42.0,4,4,,0.0,alibi-Proto-CF,,,0,,,,,135.51280045509338,,1
19486,mnist_resnet8_output,42.0,4,4,,1.0,alibi-Proto-CF,,,0,,,,,136.34512042999268,,1
19487,mnist_resnet8_output,42.0,4,4,2.0,2.0,alibi-Proto-CF,0.7771891212755238,0.2465448285898053,1,193.85904,7.592571,0.8084959,386.46933,137.07906937599182,,1
19488,mnist_resnet8_output,42.0,4,4,,3.0,alibi-Proto-CF,,,0,,,,,136.40224766731262,,1
19489,mnist_resnet8_output,42.0,4,4,,5.0,alibi-Proto-CF,,,0,,,,,137.14107608795166,,1
19490,mnist_resnet8_output,42.0,4,4,,6.0,alibi-Proto-CF,,,0,,,,,137.72408390045166,,1
19491,mnist_resnet8_output,42.0,4,4,,7.0,alibi-Proto-CF,,,0,,,,,137.45062136650083,,1
19492,mnist_resnet8_output,42.0,4,4,8.0,8.0,alibi-Proto-CF,0.7812676254104545,0.2179456618706004,1,190.28842,7.616931,1.0051596,349.08197,137.38594269752502,,1
19493,mnist_resnet8_output,42.0,4,4,,9.0,alibi-Proto-CF,,,0,,,,,136.7949242591858,,1
19494,mnist_resnet8_output,43.0,2,2,,0.0,alibi-Proto-CF,,,0,,,,,137.43313264846802,,1
19495,mnist_resnet8_output,43.0,2,2,,1.0,alibi-Proto-CF,,,0,,,,,138.82190990447998,,1
19496,mnist_resnet8_output,43.0,2,2,,3.0,alibi-Proto-CF,,,0,,,,,138.0277271270752,,1
19497,mnist_resnet8_output,43.0,2,2,4.0,4.0,alibi-Proto-CF,1.4950390567464038,0.05118243323827116,1,1381.0183,50.58697,2.0,2289.2197,137.9556634426117,,1
19498,mnist_resnet8_output,43.0,2,2,,5.0,alibi-Proto-CF,,,0,,,,,138.29888939857483,,1
19499,mnist_resnet8_output,43.0,2,2,6.0,6.0,alibi-Proto-CF,1.057757065938451,0.16573288123903937,1,799.83325,38.689705,2.0,1501.1055,138.41701078414917,,1
19500,mnist_resnet8_output,43.0,2,2,,7.0,alibi-Proto-CF,,,0,,,,,139.12537574768066,,1
19501,mnist_resnet8_output,43.0,2,2,8.0,8.0,alibi-Proto-CF,0.9741478708279439,0.16254994470603307,1,774.4845,32.15868,2.0,960.15784,138.26078033447266,,1
19502,mnist_resnet8_output,43.0,2,2,,9.0,alibi-Proto-CF,,,0,,,,,139.31164145469666,,1
19503,mnist_resnet8_output,44.0,3,3,,0.0,alibi-Proto-CF,,,0,,,,,138.8663353919983,,1
19504,mnist_resnet8_output,44.0,3,3,,1.0,alibi-Proto-CF,,,0,,,,,139.84390568733215,,1
19505,mnist_resnet8_output,44.0,3,3,2.0,2.0,alibi-Proto-CF,0.6732331272542278,0.25640186870081305,1,197.0126,7.587828,0.68225634,369.05872,139.32244181632996,,1
19506,mnist_resnet8_output,44.0,3,3,4.0,4.0,alibi-Proto-CF,0.9539201118501802,0.2895149452001227,1,896.3557,38.554848,2.0,1444.9288,140.0560269355774,,1
19507,mnist_resnet8_output,44.0,3,3,,5.0,alibi-Proto-CF,,,0,,,,,139.85632133483887,,1
19508,mnist_resnet8_output,44.0,3,3,,6.0,alibi-Proto-CF,,,0,,,,,139.50232768058777,,1
19509,mnist_resnet8_output,44.0,3,3,,7.0,alibi-Proto-CF,,,0,,,,,140.72153973579407,,1
19510,mnist_resnet8_output,44.0,3,3,8.0,8.0,alibi-Proto-CF,0.7773596670605891,0.20763627185612007,1,701.2325,29.84818,2.0,942.46094,140.585608959198,,1
19511,mnist_resnet8_output,44.0,3,3,,9.0,alibi-Proto-CF,,,0,,,,,139.8033766746521,,1
19512,mnist_resnet8_output,45.0,5,5,,0.0,alibi-Proto-CF,,,0,,,,,141.51542162895203,,1
19513,mnist_resnet8_output,45.0,5,5,,1.0,alibi-Proto-CF,,,0,,,,,139.90366458892822,,1
19514,mnist_resnet8_output,45.0,5,5,2.0,2.0,alibi-Proto-CF,0.6548902766834543,0.2687732270533929,1,194.88048,7.7579503,1.3085976,378.50537,141.50062084197998,,1
19515,mnist_resnet8_output,45.0,5,5,,3.0,alibi-Proto-CF,,,0,,,,,141.04624438285828,,1
19516,mnist_resnet8_output,45.0,5,5,4.0,4.0,alibi-Proto-CF,1.5099902443256008,0.05672233436675041,1,1354.8965,49.980125,2.0,2255.9556,141.40949511528015,,1
19517,mnist_resnet8_output,45.0,5,5,6.0,6.0,alibi-Proto-CF,1.0669801643233556,0.1608404012803635,1,804.13074,38.79203,2.0,1507.5259,140.8513798713684,,1
19518,mnist_resnet8_output,45.0,5,5,,7.0,alibi-Proto-CF,,,0,,,,,141.45247888565063,,1
19519,mnist_resnet8_output,45.0,5,5,8.0,8.0,alibi-Proto-CF,0.6694018216447918,0.19228513227193036,1,174.29921,7.043751,1.1843684,317.75684,140.93114972114563,,1
19520,mnist_resnet8_output,45.0,5,5,,9.0,alibi-Proto-CF,,,0,,,,,142.21582078933716,,1
19521,mnist_resnet8_output,46.0,1,1,,0.0,alibi-Proto-CF,,,0,,,,,142.23269391059875,,1
19522,mnist_resnet8_output,46.0,1,1,2.0,2.0,alibi-Proto-CF,0.11675662941716589,0.25899335642214244,1,201.51645,7.8429,0.93352675,386.6974,143.3066086769104,,1
19523,mnist_resnet8_output,46.0,1,1,,3.0,alibi-Proto-CF,,,0,,,,,143.48762249946594,,1
19524,mnist_resnet8_output,46.0,1,1,4.0,4.0,alibi-Proto-CF,0.5096328631102983,0.24607782705080125,1,890.40674,38.542427,2.0,1474.2698,143.99375343322754,,1
19525,mnist_resnet8_output,46.0,1,1,,5.0,alibi-Proto-CF,,,0,,,,,144.06986570358276,,1
19526,mnist_resnet8_output,46.0,1,1,6.0,6.0,alibi-Proto-CF,0.6017037126317107,0.17892439520087822,1,803.6375,39.069164,2.0,1517.3369,142.5970859527588,,1
19527,mnist_resnet8_output,46.0,1,1,,7.0,alibi-Proto-CF,,,0,,,,,142.5771312713623,,1
19528,mnist_resnet8_output,46.0,1,1,8.0,8.0,alibi-Proto-CF,0.2636321209683884,0.1649928422010266,1,760.09106,32.465614,2.0,1047.6509,142.47257256507874,,1
19529,mnist_resnet8_output,46.0,1,1,,9.0,alibi-Proto-CF,,,0,,,,,143.10262274742126,,1
19530,mnist_resnet8_output,47.0,2,2,,0.0,alibi-Proto-CF,,,0,,,,,141.76010704040527,,1
19531,mnist_resnet8_output,47.0,2,2,,1.0,alibi-Proto-CF,,,0,,,,,143.25034952163696,,1
19532,mnist_resnet8_output,47.0,2,2,,3.0,alibi-Proto-CF,,,0,,,,,143.21678018569946,,1
19533,mnist_resnet8_output,47.0,2,2,4.0,4.0,alibi-Proto-CF,1.4513183233930604,0.05286234933547376,1,1374.7744,50.44302,2.0,2275.6646,144.37240052223206,,1
19534,mnist_resnet8_output,47.0,2,2,,5.0,alibi-Proto-CF,,,0,,,,,144.7984504699707,,1
19535,mnist_resnet8_output,47.0,2,2,6.0,6.0,alibi-Proto-CF,1.0116337355003697,0.17393205930634179,1,832.8733,38.78718,2.0,1478.219,143.55273985862732,,1
19536,mnist_resnet8_output,47.0,2,2,,7.0,alibi-Proto-CF,,,0,,,,,143.43418288230896,,1
19537,mnist_resnet8_output,47.0,2,2,8.0,8.0,alibi-Proto-CF,0.9629241940136336,0.17821954535588844,1,779.54956,32.8111,2.0,1053.5352,143.4247181415558,,1
19538,mnist_resnet8_output,47.0,2,2,,9.0,alibi-Proto-CF,,,0,,,,,144.51022505760193,,1
19539,mnist_resnet8_output,48.0,4,4,,0.0,alibi-Proto-CF,,,0,,,,,143.60039472579956,,1
19540,mnist_resnet8_output,48.0,4,4,,1.0,alibi-Proto-CF,,,0,,,,,144.08577036857605,,1
19541,mnist_resnet8_output,48.0,4,4,2.0,2.0,alibi-Proto-CF,0.8597509482362298,0.25726903214502883,1,251.2969,10.33354,1.8416209,532.7719,144.36720609664917,,1
19542,mnist_resnet8_output,48.0,4,4,,3.0,alibi-Proto-CF,,,0,,,,,145.03196024894714,,1
19543,mnist_resnet8_output,48.0,4,4,,5.0,alibi-Proto-CF,,,0,,,,,144.82177186012268,,1
19544,mnist_resnet8_output,48.0,4,4,6.0,6.0,alibi-Proto-CF,1.0423183005132999,0.175268974613871,1,785.6546,38.1678,2.0,1508.3839,146.29914021492004,,1
19545,mnist_resnet8_output,48.0,4,4,,7.0,alibi-Proto-CF,,,0,,,,,144.86809754371643,,1
19546,mnist_resnet8_output,48.0,4,4,8.0,8.0,alibi-Proto-CF,0.8451784414514737,0.16658716509173144,1,176.0314,7.399056,1.4968625,430.49136,145.66880106925964,,1
19547,mnist_resnet8_output,48.0,4,4,,9.0,alibi-Proto-CF,,,0,,,,,146.2188835144043,,1
19548,mnist_resnet8_output,49.0,4,4,,0.0,alibi-Proto-CF,,,0,,,,,146.81795501708984,,1
19549,mnist_resnet8_output,49.0,4,4,,1.0,alibi-Proto-CF,,,0,,,,,146.42769765853882,,1
19550,mnist_resnet8_output,49.0,4,4,2.0,2.0,alibi-Proto-CF,0.8598884476424383,0.33584809340311794,1,234.56708,9.129048,0.6476635,411.88,146.2940673828125,,1
19551,mnist_resnet8_output,49.0,4,4,,3.0,alibi-Proto-CF,,,0,,,,,147.07905840873718,,1
19552,mnist_resnet8_output,49.0,4,4,,5.0,alibi-Proto-CF,,,0,,,,,146.32055950164795,,1
19553,mnist_resnet8_output,49.0,4,4,,6.0,alibi-Proto-CF,,,0,,,,,146.92530703544617,,1
19554,mnist_resnet8_output,49.0,4,4,,7.0,alibi-Proto-CF,,,0,,,,,146.44347310066223,,1
19555,mnist_resnet8_output,49.0,4,4,8.0,8.0,alibi-Proto-CF,0.839966134853259,0.21174162007847483,1,198.98502,8.22954,1.9898047,422.6137,147.46264719963074,,1
19556,mnist_resnet8_output,49.0,4,4,,9.0,alibi-Proto-CF,,,0,,,,,146.73175287246704,,1
19557,mnist_resnet8_output,50.0,6,6,,0.0,alibi-Proto-CF,,,0,,,,,147.2826156616211,,1
19558,mnist_resnet8_output,50.0,6,6,,1.0,alibi-Proto-CF,,,0,,,,,146.6722481250763,,1
19559,mnist_resnet8_output,50.0,6,6,2.0,2.0,alibi-Proto-CF,0.7701610011762021,0.2902226826188398,1,192.63853,7.465528,0.5720327,367.6794,147.07752656936646,,1
19560,mnist_resnet8_output,50.0,6,6,,3.0,alibi-Proto-CF,,,0,,,,,147.43837714195251,,1
19561,mnist_resnet8_output,50.0,6,6,4.0,4.0,alibi-Proto-CF,1.2343956697266187,0.03691070595877189,1,1352.3684,49.97295,2.0,2325.564,148.03137302398682,,1
19562,mnist_resnet8_output,50.0,6,6,,5.0,alibi-Proto-CF,,,0,,,,,147.85827565193176,,1
19563,mnist_resnet8_output,50.0,6,6,,7.0,alibi-Proto-CF,,,0,,,,,148.3437614440918,,1
19564,mnist_resnet8_output,50.0,6,6,8.0,8.0,alibi-Proto-CF,0.908528040280005,0.1561605616616026,1,704.6408,30.69492,2.0,997.9959,148.26884841918945,,1
19565,mnist_resnet8_output,50.0,6,6,,9.0,alibi-Proto-CF,,,0,,,,,147.36412000656128,,1
19566,mnist_resnet8_output,51.0,3,3,,0.0,alibi-Proto-CF,,,0,,,,,148.8494303226471,,1
19567,mnist_resnet8_output,51.0,3,3,,1.0,alibi-Proto-CF,,,0,,,,,148.20123028755188,,1
19568,mnist_resnet8_output,51.0,3,3,2.0,2.0,alibi-Proto-CF,0.8211362434651167,0.25527233431783664,1,355.44208,14.254025,1.7831165,542.58905,149.08230423927307,,1
19569,mnist_resnet8_output,51.0,3,3,4.0,4.0,alibi-Proto-CF,0.8883122109018057,0.07123241428733021,1,1242.0758,47.6932,2.0,2239.4895,149.16219663619995,,1
19570,mnist_resnet8_output,51.0,3,3,,5.0,alibi-Proto-CF,,,0,,,,,150.04694366455078,,1
19571,mnist_resnet8_output,51.0,3,3,,6.0,alibi-Proto-CF,,,0,,,,,151.21431398391724,,1
19572,mnist_resnet8_output,51.0,3,3,,7.0,alibi-Proto-CF,,,0,,,,,150.37092566490173,,1
19573,mnist_resnet8_output,51.0,3,3,8.0,8.0,alibi-Proto-CF,0.8349165813673967,0.16159326118025955,1,178.84181,7.7463546,1.3256723,489.27667,149.2240538597107,,1
19574,mnist_resnet8_output,51.0,3,3,,9.0,alibi-Proto-CF,,,0,,,,,152.62099075317383,,1
19575,mnist_resnet8_output,52.0,5,5,,0.0,alibi-Proto-CF,,,0,,,,,152.10560488700867,,1
19576,mnist_resnet8_output,52.0,5,5,,1.0,alibi-Proto-CF,,,0,,,,,150.67696142196655,,1
19577,mnist_resnet8_output,52.0,5,5,2.0,2.0,alibi-Proto-CF,0.6492269303556955,0.302265719340532,1,238.71747,9.36038,0.81474555,433.35934,150.3567898273468,,1
19578,mnist_resnet8_output,52.0,5,5,,3.0,alibi-Proto-CF,,,0,,,,,150.29415345191956,,1
19579,mnist_resnet8_output,52.0,5,5,,4.0,alibi-Proto-CF,,,0,,,,,150.5568778514862,,1
19580,mnist_resnet8_output,52.0,5,5,6.0,6.0,alibi-Proto-CF,1.0550640789043377,0.20041873454083436,1,787.91907,38.26161,2.0,1483.4823,150.57546615600586,,1
19581,mnist_resnet8_output,52.0,5,5,,7.0,alibi-Proto-CF,,,0,,,,,150.61323022842407,,1
19582,mnist_resnet8_output,52.0,5,5,8.0,8.0,alibi-Proto-CF,0.6352645416442819,0.20449806944873197,1,193.34558,7.932358,1.6644813,367.8463,152.30503249168396,,1
19583,mnist_resnet8_output,52.0,5,5,,9.0,alibi-Proto-CF,,,0,,,,,151.3124053478241,,1
19584,mnist_resnet8_output,53.0,5,5,,0.0,alibi-Proto-CF,,,0,,,,,151.78196620941162,,1
19585,mnist_resnet8_output,53.0,5,5,,1.0,alibi-Proto-CF,,,0,,,,,151.17792797088623,,1
19586,mnist_resnet8_output,53.0,5,5,2.0,2.0,alibi-Proto-CF,0.6164051030358827,0.2686431426741339,1,199.67801,7.904045,1.2663423,387.76062,151.69846940040588,,1
19587,mnist_resnet8_output,53.0,5,5,,3.0,alibi-Proto-CF,,,0,,,,,152.9456081390381,,1
19588,mnist_resnet8_output,53.0,5,5,,4.0,alibi-Proto-CF,,,0,,,,,152.3565709590912,,1
19589,mnist_resnet8_output,53.0,5,5,6.0,6.0,alibi-Proto-CF,1.0670759961930218,0.19476332110902034,1,808.0754,39.062813,2.0,1531.4238,152.1197328567505,,1
19590,mnist_resnet8_output,53.0,5,5,,7.0,alibi-Proto-CF,,,0,,,,,152.48087167739868,,1
19591,mnist_resnet8_output,53.0,5,5,8.0,8.0,alibi-Proto-CF,0.9097305495681298,0.22663391844855826,1,649.72253,27.401484,2.0,796.1702,152.1850883960724,,1
19592,mnist_resnet8_output,53.0,5,5,,9.0,alibi-Proto-CF,,,0,,,,,152.2523078918457,,1
19593,mnist_resnet8_output,54.0,6,6,,0.0,alibi-Proto-CF,,,0,,,,,152.84618496894836,,1
19594,mnist_resnet8_output,54.0,6,6,,1.0,alibi-Proto-CF,,,0,,,,,153.14805960655212,,1
19595,mnist_resnet8_output,54.0,6,6,2.0,2.0,alibi-Proto-CF,0.8123882902417653,0.2504204034653563,1,262.7525,10.956677,1.4366258,478.71445,153.13771843910217,,1
19596,mnist_resnet8_output,54.0,6,6,,3.0,alibi-Proto-CF,,,0,,,,,153.20354080200195,,1
19597,mnist_resnet8_output,54.0,6,6,,4.0,alibi-Proto-CF,,,0,,,,,153.18725895881653,,1
19598,mnist_resnet8_output,54.0,6,6,,5.0,alibi-Proto-CF,,,0,,,,,154.5687437057495,,1
19599,mnist_resnet8_output,54.0,6,6,,7.0,alibi-Proto-CF,,,0,,,,,153.68184542655945,,1
19600,mnist_resnet8_output,54.0,6,6,8.0,8.0,alibi-Proto-CF,0.7959131591478525,0.1813689478229187,1,198.31847,8.814455,1.7516086,517.41205,153.44515776634216,,1
19601,mnist_resnet8_output,54.0,6,6,,9.0,alibi-Proto-CF,,,0,,,,,153.700115442276,,1
19602,mnist_resnet8_output,55.0,0,0,,1.0,alibi-Proto-CF,,,0,,,,,154.1712543964386,,1
19603,mnist_resnet8_output,55.0,0,0,2.0,2.0,alibi-Proto-CF,0.642364932585546,0.3374989932392535,1,231.42819,9.511037,1.8607678,438.0421,154.16043877601624,,1
19604,mnist_resnet8_output,55.0,0,0,,3.0,alibi-Proto-CF,,,0,,,,,154.76657462120056,,1
19605,mnist_resnet8_output,55.0,0,0,4.0,4.0,alibi-Proto-CF,1.4795830656426134,0.057500564090814665,1,1319.7112,49.403545,2.0,2282.376,154.72345209121704,,1
19606,mnist_resnet8_output,55.0,0,0,,5.0,alibi-Proto-CF,,,0,,,,,154.47688126564026,,1
19607,mnist_resnet8_output,55.0,0,0,,6.0,alibi-Proto-CF,,,0,,,,,155.30167078971863,,1
19608,mnist_resnet8_output,55.0,0,0,,7.0,alibi-Proto-CF,,,0,,,,,156.89665174484253,,1
19609,mnist_resnet8_output,55.0,0,0,8.0,8.0,alibi-Proto-CF,0.6211558495193399,0.24834884881600397,1,185.83197,7.692178,1.3091697,357.01743,156.4803626537323,,1
19610,mnist_resnet8_output,55.0,0,0,,9.0,alibi-Proto-CF,,,0,,,,,156.78592538833618,,1
19611,mnist_resnet8_output,56.0,4,4,,0.0,alibi-Proto-CF,,,0,,,,,156.37137985229492,,1
19612,mnist_resnet8_output,56.0,4,4,,1.0,alibi-Proto-CF,,,0,,,,,156.12384462356567,,1
19613,mnist_resnet8_output,56.0,4,4,2.0,2.0,alibi-Proto-CF,0.9741711907783468,0.334984107516471,1,256.1326,9.968228,0.693451,457.06738,155.58248901367188,,1
19614,mnist_resnet8_output,56.0,4,4,,3.0,alibi-Proto-CF,,,0,,,,,155.8499505519867,,1
19615,mnist_resnet8_output,56.0,4,4,,5.0,alibi-Proto-CF,,,0,,,,,155.94979119300842,,1
19616,mnist_resnet8_output,56.0,4,4,,6.0,alibi-Proto-CF,,,0,,,,,157.59715104103088,,1
19617,mnist_resnet8_output,56.0,4,4,,7.0,alibi-Proto-CF,,,0,,,,,156.97654128074646,,1
19618,mnist_resnet8_output,56.0,4,4,8.0,8.0,alibi-Proto-CF,1.0345597841233038,0.21223672610733876,1,184.41173,7.7406597,1.8824024,447.0347,156.4934892654419,,1
19619,mnist_resnet8_output,56.0,4,4,,9.0,alibi-Proto-CF,,,0,,,,,157.38006162643433,,1
19620,mnist_resnet8_output,57.0,1,1,,0.0,alibi-Proto-CF,,,0,,,,,157.23607420921326,,1
19621,mnist_resnet8_output,57.0,1,1,2.0,2.0,alibi-Proto-CF,0.23098542087676924,0.3806658462654482,1,210.98048,8.263961,1.3341659,339.2454,158.06503462791443,,1
19622,mnist_resnet8_output,57.0,1,1,,3.0,alibi-Proto-CF,,,0,,,,,157.77276635169983,,1
19623,mnist_resnet8_output,57.0,1,1,4.0,4.0,alibi-Proto-CF,0.5491200060145937,0.2931229391597779,1,894.3721,38.333042,2.0,1440.0465,158.8309965133667,,1
19624,mnist_resnet8_output,57.0,1,1,,5.0,alibi-Proto-CF,,,0,,,,,158.6264419555664,,1
19625,mnist_resnet8_output,57.0,1,1,6.0,6.0,alibi-Proto-CF,0.6675160616321439,0.21691686780982344,1,789.9236,39.04393,2.0,1507.2715,158.42675971984863,,1
19626,mnist_resnet8_output,57.0,1,1,,7.0,alibi-Proto-CF,,,0,,,,,158.27110481262207,,1
19627,mnist_resnet8_output,57.0,1,1,8.0,8.0,alibi-Proto-CF,0.3641376775827597,0.1317756532666145,1,765.0636,34.30919,2.0,1123.947,159.21524930000305,,1
19628,mnist_resnet8_output,57.0,1,1,,9.0,alibi-Proto-CF,,,0,,,,,159.17230987548828,,1
19629,mnist_resnet8_output,58.0,9,9,,0.0,alibi-Proto-CF,,,0,,,,,160.61231184005737,,1
19630,mnist_resnet8_output,58.0,9,9,,1.0,alibi-Proto-CF,,,0,,,,,159.9563798904419,,1
19631,mnist_resnet8_output,58.0,9,9,2.0,2.0,alibi-Proto-CF,0.8163367361480564,0.3458649179202034,1,255.04802,10.059435,0.80695575,451.64813,160.9444179534912,,1
19632,mnist_resnet8_output,58.0,9,9,,3.0,alibi-Proto-CF,,,0,,,,,160.52052545547485,,1
19633,mnist_resnet8_output,58.0,9,9,4.0,4.0,alibi-Proto-CF,1.599819743448421,0.055745575102299,1,1282.155,48.65566,2.0,2331.951,160.9651222229004,,1
19634,mnist_resnet8_output,58.0,9,9,,5.0,alibi-Proto-CF,,,0,,,,,160.94998025894165,,1
19635,mnist_resnet8_output,58.0,9,9,6.0,6.0,alibi-Proto-CF,0.9972389960023184,0.17636521985578255,1,797.6384,38.38784,2.0,1510.4291,160.61886835098267,,1
19636,mnist_resnet8_output,58.0,9,9,,7.0,alibi-Proto-CF,,,0,,,,,162.1803297996521,,1
19637,mnist_resnet8_output,58.0,9,9,8.0,8.0,alibi-Proto-CF,0.8847162974309253,0.23892819921563088,1,189.45706,7.790478,1.17981,393.3158,160.69054079055786,,1
19638,mnist_resnet8_output,59.0,5,5,,0.0,alibi-Proto-CF,,,0,,,,,161.4582815170288,,1
19639,mnist_resnet8_output,59.0,5,5,,1.0,alibi-Proto-CF,,,0,,,,,160.97848391532898,,1
19640,mnist_resnet8_output,59.0,5,5,2.0,2.0,alibi-Proto-CF,0.6383597709536387,0.12488535105822497,1,157.08348,6.1653676,0.91408217,364.63058,161.9833505153656,,1
19641,mnist_resnet8_output,59.0,5,5,,3.0,alibi-Proto-CF,,,0,,,,,161.94540810585022,,1
19642,mnist_resnet8_output,59.0,5,5,4.0,4.0,alibi-Proto-CF,1.5035015889529293,0.053566138933925034,1,1393.3212,50.877235,2.0,2331.2627,161.95179843902588,,1
19643,mnist_resnet8_output,59.0,5,5,6.0,6.0,alibi-Proto-CF,1.0746980617024855,0.20953645883640976,1,793.8668,38.85221,2.0,1492.8878,164.8525288105011,,1
19644,mnist_resnet8_output,59.0,5,5,,7.0,alibi-Proto-CF,,,0,,,,,163.16229438781738,,1
19645,mnist_resnet8_output,59.0,5,5,8.0,8.0,alibi-Proto-CF,0.9418680260434819,0.18324985924331036,1,737.3334,30.919971,2.0,934.2648,163.27969646453855,,1
19646,mnist_resnet8_output,59.0,5,5,,9.0,alibi-Proto-CF,,,0,,,,,162.96597480773926,,1
19647,mnist_resnet8_output,60.0,7,7,,0.0,alibi-Proto-CF,,,0,,,,,162.84542274475098,,1
19648,mnist_resnet8_output,60.0,7,7,,1.0,alibi-Proto-CF,,,0,,,,,162.58760499954224,,1
19649,mnist_resnet8_output,60.0,7,7,2.0,2.0,alibi-Proto-CF,0.8552747858268894,0.26589681656241776,1,189.39908,7.605305,1.23568,513.7843,162.73639154434204,,1
19650,mnist_resnet8_output,60.0,7,7,,3.0,alibi-Proto-CF,,,0,,,,,163.21786952018738,,1
19651,mnist_resnet8_output,60.0,7,7,4.0,4.0,alibi-Proto-CF,1.3919284114794845,0.06100482039176906,1,1315.7776,49.55185,2.0,2307.1572,162.68711805343628,,1
19652,mnist_resnet8_output,60.0,7,7,,5.0,alibi-Proto-CF,,,0,,,,,162.3588948249817,,1
19653,mnist_resnet8_output,60.0,7,7,6.0,6.0,alibi-Proto-CF,1.1081466527873851,0.160512368603529,1,782.46924,38.594925,2.0,1484.1105,163.03483629226685,,1
19654,mnist_resnet8_output,60.0,7,7,8.0,8.0,alibi-Proto-CF,1.0302076190719982,0.07619132882619872,1,146.06131,5.9484243,0.8161156,482.35403,163.36283898353577,,1
19655,mnist_resnet8_output,60.0,7,7,,9.0,alibi-Proto-CF,,,0,,,,,163.04883289337158,,1
19656,mnist_resnet8_output,61.0,8,8,,0.0,alibi-Proto-CF,,,0,,,,,163.08853816986084,,1
19657,mnist_resnet8_output,61.0,8,8,,1.0,alibi-Proto-CF,,,0,,,,,163.5360300540924,,1
19658,mnist_resnet8_output,61.0,8,8,2.0,2.0,alibi-Proto-CF,0.9932745372747946,0.23858597015157262,1,396.9642,15.687336,1.7930827,510.9113,164.94664359092712,,1
19659,mnist_resnet8_output,61.0,8,8,,3.0,alibi-Proto-CF,,,0,,,,,163.7976849079132,,1
19660,mnist_resnet8_output,61.0,8,8,4.0,4.0,alibi-Proto-CF,1.5071200866281624,0.18918435812814655,1,863.9959,37.50705,2.0,1505.8842,164.9906861782074,,1
19661,mnist_resnet8_output,61.0,8,8,,5.0,alibi-Proto-CF,,,0,,,,,165.7670352458954,,1
19662,mnist_resnet8_output,61.0,8,8,,6.0,alibi-Proto-CF,,,0,,,,,166.9818937778473,,1
19663,mnist_resnet8_output,61.0,8,8,,7.0,alibi-Proto-CF,,,0,,,,,165.98163414001465,,1
19664,mnist_resnet8_output,61.0,8,8,,9.0,alibi-Proto-CF,,,0,,,,,166.91865515708923,,1
19665,mnist_resnet8_output,62.0,9,9,,0.0,alibi-Proto-CF,,,0,,,,,165.37575507164,,1
19666,mnist_resnet8_output,62.0,9,9,,1.0,alibi-Proto-CF,,,0,,,,,165.86371302604675,,1
19667,mnist_resnet8_output,62.0,9,9,2.0,2.0,alibi-Proto-CF,0.8078941287707109,0.372532905634955,1,201.5712,7.6558228,0.6940638,331.957,165.0232002735138,,1
19668,mnist_resnet8_output,62.0,9,9,,3.0,alibi-Proto-CF,,,0,,,,,165.69703245162964,,1
19669,mnist_resnet8_output,62.0,9,9,4.0,4.0,alibi-Proto-CF,1.0329095108014725,0.2623127329044747,1,917.2744,40.737213,2.0,1620.0222,165.50335574150083,,1
19670,mnist_resnet8_output,62.0,9,9,,5.0,alibi-Proto-CF,,,0,,,,,164.51464915275574,,1
19671,mnist_resnet8_output,62.0,9,9,,6.0,alibi-Proto-CF,,,0,,,,,166.75939106941223,,1
19672,mnist_resnet8_output,62.0,9,9,,7.0,alibi-Proto-CF,,,0,,,,,165.71978378295898,,1
19673,mnist_resnet8_output,62.0,9,9,8.0,8.0,alibi-Proto-CF,0.909220966849083,0.14741311054177514,1,771.4541,32.166004,2.0,986.4213,166.5652244091034,,1
19674,mnist_resnet8_output,63.0,3,3,,0.0,alibi-Proto-CF,,,0,,,,,166.7775764465332,,1
19675,mnist_resnet8_output,63.0,3,3,,1.0,alibi-Proto-CF,,,0,,,,,166.03325748443604,,1
19676,mnist_resnet8_output,63.0,3,3,2.0,2.0,alibi-Proto-CF,0.7865491857134923,0.34619149340588024,1,283.26898,10.9897375,0.8155025,364.1096,166.87363862991333,,1
19677,mnist_resnet8_output,63.0,3,3,4.0,4.0,alibi-Proto-CF,0.9846448510552966,0.2347012882197737,1,945.1693,39.582294,2.0,1499.4299,166.0987584590912,,1
19678,mnist_resnet8_output,63.0,3,3,,5.0,alibi-Proto-CF,,,0,,,,,168.35423469543457,,1
19679,mnist_resnet8_output,63.0,3,3,6.0,6.0,alibi-Proto-CF,0.9787478430287311,0.1758840278919491,1,817.6718,38.448673,2.0,1481.4752,167.2812967300415,,1
19680,mnist_resnet8_output,63.0,3,3,,7.0,alibi-Proto-CF,,,0,,,,,168.6592652797699,,1
19681,mnist_resnet8_output,63.0,3,3,8.0,8.0,alibi-Proto-CF,0.8150528598434319,0.24617429734370447,1,193.04169,7.697365,1.2335107,334.37558,166.8261113166809,,1
19682,mnist_resnet8_output,63.0,3,3,,9.0,alibi-Proto-CF,,,0,,,,,168.13319778442383,,1
